,Age,Income,Family,CCAvg,Education,Mortgage,Personal Loan,Securities Account,CD Account,Online,CreditCard
2883,44,14,2,1.2000000000000002,3,98,0,0,0,0,1
2884,37,19,3,2.4000000000000004,2,0,0,0,0,1,0
2885,42,55,1,8.399999999999999,3,135,0,0,0,1,0
2886,26,132,2,28.799999999999997,3,0,1,0,0,0,1
2887,33,182,1,103.19999999999999,1,0,0,0,0,0,0
2888,61,78,3,6.0,1,0,0,0,0,1,1
2889,31,42,1,28.799999999999997,2,0,0,0,0,1,1
2890,54,44,2,27.599999999999998,3,187,0,0,0,1,0
2891,61,53,3,6.0,2,0,0,0,0,1,0
2892,66,65,3,28.799999999999997,1,0,0,0,0,0,0
2893,38,43,4,2.4000000000000004,1,0,0,0,0,0,0
2894,55,38,4,18.0,3,0,0,0,0,0,1
2895,60,50,1,21.6,3,0,0,0,0,1,0
2896,23,81,2,21.6,2,0,0,0,0,0,0
2897,29,41,1,22.799999999999997,3,0,0,0,0,1,1
2898,35,73,3,27.599999999999998,1,0,0,0,0,1,0
2899,53,31,2,4.800000000000001,3,104,0,0,0,0,1
2900,32,84,3,7.199999999999999,2,0,0,0,0,1,1
2901,38,95,2,22.799999999999997,1,0,0,0,0,1,1
2902,44,162,4,15.600000000000001,1,301,1,0,0,0,0
2903,43,60,2,26.400000000000002,3,115,0,0,0,0,0
2904,54,121,2,13.200000000000001,3,0,1,1,0,0,0
2905,52,43,3,12.0,2,165,0,0,1,1,1
2906,31,38,1,21.6,2,182,0,0,1,1,1
2907,47,82,1,34.8,1,276,0,0,0,1,0
2908,42,52,4,22.799999999999997,1,0,0,0,0,1,0
2909,57,43,3,18.0,1,168,0,0,0,0,1
2910,33,82,1,31.200000000000003,2,0,0,1,1,1,1
2911,35,161,1,49.199999999999996,1,0,0,1,0,1,0
2912,56,24,2,8.399999999999999,2,0,0,0,0,1,0
2913,57,102,1,31.200000000000003,1,0,0,0,0,1,0
2914,25,53,3,28.799999999999997,2,0,0,0,0,0,0
2915,53,85,1,14.399999999999999,1,0,0,0,0,0,0
2916,59,111,3,52.800000000000004,1,0,0,0,0,1,0
2917,56,90,2,3.5999999999999996,1,0,0,0,0,1,1
2918,54,94,2,13.200000000000001,1,188,0,0,0,0,0
2919,48,63,4,43.2,3,0,0,0,0,0,0
2920,55,153,2,33.599999999999994,2,0,1,1,1,1,0
2921,33,39,2,24.0,3,0,0,0,0,0,0
2922,46,205,2,105.60000000000001,1,181,0,1,0,1,0
2923,49,163,2,4.800000000000001,1,0,0,1,0,0,0
2924,42,113,3,12.0,1,0,0,1,0,1,0
2925,46,64,1,34.8,1,0,0,0,0,1,1
2926,65,20,3,1.2000000000000002,3,0,0,0,0,0,1
2927,50,179,1,12.0,1,0,0,0,0,1,0
2928,54,91,2,54.0,3,90,0,0,0,1,0
2929,42,103,1,39.96,1,0,1,1,1,1,1
2930,57,80,4,19.200000000000003,2,0,0,0,0,0,0
2931,61,38,2,3.5999999999999996,1,0,0,0,0,0,0
2932,60,44,1,2.4000000000000004,1,0,0,0,0,0,1
2933,40,164,1,51.599999999999994,2,0,1,0,0,0,0
2934,33,81,3,19.200000000000003,1,0,0,0,0,1,1
2935,37,95,2,20.4,2,83,0,0,0,0,0
2936,52,44,3,22.799999999999997,2,0,0,0,0,0,1
2937,33,88,3,19.200000000000003,1,0,0,0,0,1,1
2938,62,148,3,84.0,2,0,1,0,0,1,0
2939,62,169,3,60.0,2,184,1,0,1,1,1
2940,63,11,1,9.600000000000001,2,102,0,0,0,0,1
2941,55,92,1,36.0,3,158,0,0,0,0,1
2942,33,74,3,31.200000000000003,2,0,0,0,0,1,0
2943,25,72,3,9.600000000000001,1,0,0,0,0,1,0
2944,55,63,3,32.04,1,0,0,0,0,1,0
2945,45,183,2,16.799999999999997,1,0,0,0,0,1,1
2946,60,40,1,30.0,3,166,0,0,0,1,0
2947,44,68,4,34.8,1,0,0,1,0,0,1
2948,48,78,4,43.2,3,0,0,0,0,1,0
2949,57,68,2,44.400000000000006,1,184,0,0,0,0,0
2950,58,49,1,16.799999999999997,1,99,0,0,0,1,1
2951,58,39,2,27.599999999999998,3,0,0,0,0,1,0
2952,59,89,4,22.799999999999997,2,0,0,0,0,1,1
2953,63,105,4,20.4,3,244,0,0,0,0,1
2954,61,78,2,24.0,1,0,0,0,0,1,1
2955,58,128,2,32.400000000000006,1,344,0,0,0,0,0
2956,44,81,4,9.600000000000001,1,228,0,0,0,0,1
2957,53,50,4,1.2000000000000002,3,152,0,0,0,1,0
2958,63,38,3,1.2000000000000002,3,178,0,0,0,1,1
2959,41,119,2,73.19999999999999,1,263,0,1,0,1,0
2960,50,110,3,21.6,2,0,0,0,0,1,0
2961,51,29,1,16.799999999999997,3,102,0,0,0,0,1
2962,47,19,1,4.800000000000001,3,0,0,0,0,1,0
2963,43,130,2,56.400000000000006,3,221,1,0,0,0,1
2964,46,38,1,28.799999999999997,1,130,0,0,0,1,0
2965,50,31,1,3.5999999999999996,3,0,0,0,0,0,0
2966,33,14,4,8.399999999999999,2,105,0,0,0,1,0
2967,27,158,3,4.800000000000001,2,0,1,0,1,1,0
2968,34,39,4,2.4000000000000004,1,115,0,0,0,1,0
2969,34,141,2,58.800000000000004,3,0,1,0,0,0,1
2970,28,33,3,12.0,1,167,0,0,0,1,0
2971,29,92,2,7.199999999999999,1,0,0,0,0,1,0
2972,52,78,3,36.0,2,0,0,0,0,0,0
2973,47,42,3,32.400000000000006,2,0,0,0,0,1,1
2974,41,15,2,3.5999999999999996,2,83,0,0,0,0,0
2975,58,48,1,33.599999999999994,2,0,0,0,0,1,0
2976,37,63,3,27.599999999999998,1,0,0,0,0,1,0
2977,57,149,1,56.400000000000006,1,0,0,1,0,0,0
2978,63,49,1,9.600000000000001,1,103,0,0,0,1,0
2979,60,125,2,46.8,1,0,0,0,0,0,0
2980,50,58,1,15.600000000000001,2,0,0,0,0,1,0
2981,60,48,3,18.0,1,0,0,0,0,1,0
2982,54,75,2,38.400000000000006,3,0,0,0,0,0,1
2983,28,114,2,2.4000000000000004,1,0,0,0,0,1,0
2984,45,134,4,66.0,2,0,1,0,1,1,1
2985,28,111,4,27.599999999999998,3,0,0,0,0,1,0
2986,54,62,4,45.599999999999994,2,149,0,0,0,1,0
2987,42,45,1,8.399999999999999,1,0,0,1,0,1,0
2988,30,113,2,2.4000000000000004,1,0,0,0,0,1,0
2989,61,128,1,31.200000000000003,1,0,0,0,0,1,0
2990,64,168,4,68.4,3,0,1,0,0,1,0
2991,38,81,1,48.0,3,206,0,1,0,1,0
2992,39,75,1,1.2000000000000002,2,297,0,0,0,0,1
2993,54,21,4,1.2000000000000002,3,0,0,0,0,0,0
2994,59,83,3,52.800000000000004,1,0,0,0,0,1,0
2995,63,40,4,20.04,3,0,0,0,0,1,0
2996,31,101,1,34.8,3,170,0,1,0,0,0
2997,56,90,2,54.0,3,0,0,0,0,0,0
2998,47,68,1,32.04,2,0,0,0,0,1,1
2999,28,74,2,21.6,2,221,0,1,0,0,0
3000,32,74,4,1.2000000000000002,2,257,0,0,0,0,1
3001,54,51,2,38.400000000000006,3,0,0,0,0,0,0
3002,29,149,1,18.0,1,0,0,0,0,1,0
3003,39,31,1,16.799999999999997,3,88,0,0,0,1,1
3004,26,85,2,19.200000000000003,3,0,0,0,0,0,0
3005,29,62,2,21.0,3,0,0,0,0,0,1
3006,46,44,1,3.5999999999999996,1,110,0,1,0,1,0
3007,38,63,3,6.0,3,190,0,1,1,1,1
3008,55,23,2,3.5999999999999996,1,0,0,0,0,1,1
3009,48,40,3,26.400000000000002,2,87,0,0,0,1,0
3010,36,78,2,54.0,3,204,0,0,0,1,1
3011,39,40,3,10.8,3,129,0,0,0,1,0
3012,40,78,4,28.799999999999997,1,0,0,1,1,1,0
3013,26,129,3,8.399999999999999,2,0,1,0,0,0,0
3014,55,71,3,3.5999999999999996,2,0,0,0,0,0,1
3015,61,23,3,3.5999999999999996,3,0,0,0,0,1,0
3016,57,15,2,3.5999999999999996,1,0,0,0,0,1,0
3017,56,28,1,15.600000000000001,1,138,0,0,0,0,1
3018,31,23,3,12.0,1,95,0,0,0,0,0
3019,61,19,1,18.0,3,0,0,0,0,1,0
3020,58,42,3,16.799999999999997,3,158,0,0,0,0,1
3021,43,113,2,4.800000000000001,1,325,0,1,0,0,0
3022,29,34,4,4.800000000000001,2,0,0,0,0,0,1
3023,50,19,1,6.0,2,104,0,0,0,0,1
3024,49,43,1,19.200000000000003,2,0,0,0,0,1,1
3025,43,179,3,14.399999999999999,1,0,1,1,1,1,0
3026,58,44,3,26.400000000000002,3,0,0,0,0,0,0
3027,41,21,2,1.2000000000000002,2,0,0,0,0,0,0
3028,65,115,1,30.0,1,174,0,0,0,0,1
3029,52,81,4,45.599999999999994,2,0,0,0,0,0,1
3030,55,91,2,33.599999999999994,1,0,0,0,0,0,0
3031,49,30,4,10.8,2,0,0,0,0,0,1
3032,52,55,3,16.799999999999997,3,0,0,0,0,1,0
3033,56,48,2,25.200000000000003,3,0,0,0,0,0,1
3034,30,23,4,3.5999999999999996,2,121,0,0,0,0,0
3035,36,21,3,1.2000000000000002,2,0,0,0,0,0,0
3036,41,55,2,20.4,1,0,0,0,0,0,0
3037,42,21,3,12.0,2,0,0,0,0,1,0
3038,60,40,3,26.400000000000002,3,0,0,1,0,1,0
3039,44,30,4,3.5999999999999996,1,0,0,0,0,0,1
3040,34,78,3,7.199999999999999,2,0,0,0,0,1,0
3041,56,65,2,38.400000000000006,3,0,0,0,0,1,0
3042,31,50,4,25.200000000000003,3,209,0,0,0,1,0
3043,29,55,4,24.0,2,0,0,1,0,1,0
3044,31,111,2,2.4000000000000004,1,0,0,0,0,0,0
3045,36,21,3,1.2000000000000002,2,0,0,0,0,0,1
3046,42,65,3,6.0,3,256,0,0,0,1,0
3047,64,114,1,9.600000000000001,3,0,0,0,0,1,0
3048,61,54,3,10.8,3,179,0,0,0,1,0
3049,35,75,2,20.4,2,0,0,0,0,1,0
3050,28,13,4,4.800000000000001,1,0,0,0,0,0,1
3051,38,54,2,7.199999999999999,3,218,0,0,0,0,0
3052,44,22,3,12.0,2,126,0,0,0,1,1
3053,45,198,2,33.599999999999994,1,0,0,0,0,1,1
3054,46,18,1,2.4000000000000004,1,0,0,0,0,1,1
3055,57,74,4,8.399999999999999,1,0,0,0,0,0,1
3056,40,61,4,2.4000000000000004,3,0,0,0,0,1,0
3057,38,64,2,21.6,1,0,0,0,0,0,0
3058,39,10,2,3.5999999999999996,2,0,0,1,0,0,1
3059,23,82,2,21.6,2,0,0,1,0,0,1
3060,47,61,3,32.400000000000006,2,168,0,0,0,1,1
3061,32,83,2,30.0,1,148,0,1,0,1,0
3062,30,73,3,31.200000000000003,3,0,0,0,0,1,0
3063,54,22,2,4.800000000000001,1,89,0,0,0,1,0
3064,25,91,2,21.6,2,321,0,0,0,0,0
3065,60,65,3,26.400000000000002,3,94,0,1,1,0,1
3066,61,13,3,6.0,1,0,0,0,0,1,0
3067,36,103,1,55.199999999999996,1,255,0,0,0,1,0
3068,52,95,1,3.5999999999999996,1,0,0,0,0,1,0
3069,33,31,4,12.0,1,0,0,0,0,1,1
3070,57,131,3,7.199999999999999,1,0,1,0,0,1,0
3071,34,175,4,13.200000000000001,3,0,1,1,1,1,1
3072,50,38,4,1.2000000000000002,1,0,0,0,0,1,0
3073,43,104,3,12.0,1,0,0,0,0,1,0
3074,34,114,3,39.599999999999994,3,0,1,0,0,0,0
3075,26,38,4,20.4,2,0,0,0,0,1,0
3076,26,30,4,15.600000000000001,3,0,0,0,0,1,1
3077,48,19,2,1.2000000000000002,3,106,0,0,0,0,0
3078,49,25,4,12.0,1,0,0,0,0,1,1
3079,47,124,4,60.0,3,0,1,0,0,0,0
3080,43,20,3,6.0,1,0,0,0,0,0,0
3081,40,83,1,12.0,3,0,0,0,0,0,0
3082,31,18,4,3.5999999999999996,2,0,0,0,0,0,1
3083,27,99,1,36.0,3,149,1,0,0,0,1
3084,55,62,3,3.5999999999999996,2,0,0,0,0,1,0
3085,54,24,1,1.2000000000000002,2,0,0,0,0,0,0
3086,23,13,4,12.0,1,84,0,0,0,1,0
3087,54,64,2,9.600000000000001,3,0,0,1,0,1,0
3088,57,62,3,32.04,1,240,0,0,0,0,0
3089,41,158,1,56.400000000000006,2,0,1,1,1,0,1
3090,28,88,1,64.80000000000001,1,0,0,0,0,1,0
3091,33,28,4,9.600000000000001,1,0,0,0,0,1,0
3092,51,52,2,12.0,3,0,0,0,0,0,0
3093,28,82,4,0.0,1,0,0,0,0,1,1
3094,63,140,2,82.80000000000001,1,97,0,0,0,0,1
3095,29,80,1,9.600000000000001,2,0,0,0,0,1,1
3096,62,58,4,14.399999999999999,2,228,0,0,0,0,1
3097,51,180,1,20.4,1,0,0,0,0,1,0
3098,52,55,1,19.200000000000003,2,227,0,0,0,0,0
3099,43,65,3,32.04,2,100,0,0,0,0,0
3100,39,62,3,27.96,2,0,0,0,0,0,0
3101,35,23,4,3.5999999999999996,1,0,0,0,0,0,0
3102,34,35,1,20.4,1,0,0,0,0,1,0
3103,49,35,4,2.4000000000000004,2,0,0,0,0,0,1
3104,43,74,4,4.800000000000001,1,0,0,0,0,0,0
3105,48,14,3,4.800000000000001,1,0,0,0,0,1,0
3106,30,83,2,18.0,3,199,0,0,0,0,1
3107,46,71,4,22.799999999999997,3,0,0,0,0,0,0
3108,43,53,2,8.399999999999999,1,130,0,1,0,1,0
3109,27,103,2,7.199999999999999,1,84,0,0,0,0,0
3110,39,109,1,20.4,1,0,0,0,0,1,0
3111,58,60,2,22.799999999999997,2,94,0,1,0,1,0
3112,44,12,3,8.040000000000001,2,0,0,0,0,1,0
3113,39,141,2,96.0,1,0,0,0,0,1,0
3114,35,128,1,45.599999999999994,1,0,0,0,0,1,0
3115,41,98,3,12.0,1,296,0,0,0,0,0
3116,43,41,1,6.0,3,0,0,0,0,0,0
3117,55,90,2,54.0,3,0,0,0,0,0,1
3118,32,31,1,3.5999999999999996,1,0,0,0,0,0,0
3119,56,74,1,36.0,3,0,0,0,0,0,0
3120,30,83,4,21.6,3,0,0,0,0,0,1
3121,65,35,1,6.0,3,0,0,0,0,0,0
3122,31,140,1,48.0,1,0,0,0,0,0,1
3123,41,65,3,6.0,3,0,0,0,0,0,0
3124,55,35,3,16.799999999999997,1,0,0,0,0,0,0
3125,37,73,4,21.6,3,0,0,0,0,1,1
3126,34,29,1,18.0,2,0,0,0,0,1,0
3127,34,55,4,24.0,2,147,0,0,0,0,1
3128,33,20,4,8.399999999999999,2,0,0,0,0,1,0
3129,48,70,1,33.599999999999994,2,0,0,0,0,0,0
3130,28,81,4,2.4000000000000004,1,0,0,0,0,0,0
3131,30,25,2,3.5999999999999996,1,0,0,1,0,1,0
3132,44,119,2,90.0,1,239,0,0,0,1,0
3133,61,49,4,20.4,2,185,0,0,0,0,0
3134,59,38,1,16.799999999999997,1,0,0,0,0,1,1
3135,33,80,2,18.0,3,0,0,0,0,1,1
3136,56,84,1,51.599999999999994,1,0,0,0,0,1,1
3137,53,61,4,19.200000000000003,2,0,0,0,0,1,0
3138,43,60,2,30.0,1,0,0,1,0,0,0
3139,35,83,2,54.0,3,0,0,0,0,1,0
3140,61,59,1,33.599999999999994,2,0,0,0,0,0,0
3141,39,32,3,24.0,3,116,0,0,0,1,0
3142,61,33,3,1.2000000000000002,3,0,0,0,0,1,0
3143,40,19,4,2.4000000000000004,3,0,0,0,0,1,0
3144,34,14,4,3.5999999999999996,1,0,0,0,0,0,0
3145,65,94,4,49.199999999999996,1,120,1,0,1,1,1
3146,40,154,2,73.19999999999999,1,325,0,0,0,1,0
3147,39,33,1,24.0,2,0,0,0,0,0,0
3148,61,28,2,2.4000000000000004,3,135,0,0,0,1,0
3149,40,44,1,21.6,1,0,0,1,0,1,0
3150,49,81,2,9.600000000000001,3,0,0,0,0,0,0
3151,43,29,1,6.0,3,0,0,0,0,1,0
3152,45,58,3,3.5999999999999996,3,0,0,1,0,1,0
3153,52,38,4,10.8,2,0,0,0,0,0,1
3154,32,82,3,18.0,1,0,0,0,0,1,1
3155,31,18,1,4.800000000000001,3,0,0,0,0,1,0
3156,27,45,2,20.4,2,0,0,0,0,0,1
3157,33,64,4,40.8,1,0,0,0,0,0,0
3158,65,48,3,28.799999999999997,1,0,0,0,0,0,1
3159,62,24,1,3.5999999999999996,3,0,0,1,0,1,0
3160,55,65,4,24.0,3,0,0,0,0,1,0
3161,46,111,1,0.0,1,329,0,0,0,0,0
3162,37,114,3,7.199999999999999,2,0,0,0,0,1,0
3163,60,39,2,19.200000000000003,3,0,0,0,0,1,0
3164,44,19,1,9.0,3,0,0,0,0,0,1
3165,35,22,3,1.2000000000000002,2,0,0,0,1,1,1
3166,52,49,4,13.200000000000001,2,0,0,0,0,1,0
3167,30,40,1,3.5999999999999996,1,0,0,0,0,1,0
3168,62,63,1,19.200000000000003,1,118,0,0,0,1,0
3169,41,55,1,33.599999999999994,1,0,0,0,0,0,0
3170,38,33,1,24.0,2,0,0,0,0,1,0
3171,52,31,4,18.0,3,0,0,0,0,1,0
3172,48,24,4,2.4000000000000004,1,0,0,0,0,1,0
3173,47,81,4,43.2,3,0,0,0,0,1,1
3174,41,81,1,9.600000000000001,2,223,0,0,0,1,0
3175,44,113,2,39.599999999999994,1,0,0,0,0,1,1
3176,31,92,2,39.599999999999994,1,0,0,0,0,0,0
3177,50,81,1,14.399999999999999,1,0,0,0,0,0,0
3178,36,101,3,14.399999999999999,3,0,0,1,0,0,1
3179,52,78,3,36.0,2,0,0,0,0,0,1
3180,62,78,2,0.0,3,0,0,0,0,1,0
3181,55,35,1,18.0,2,118,0,0,0,0,1
3182,61,9,2,3.5999999999999996,3,0,0,0,0,1,0
3183,34,82,4,24.0,2,0,0,0,0,1,1
3184,34,41,1,30.0,3,0,0,0,0,0,0
3185,59,84,1,21.6,3,0,0,0,0,1,0
3186,41,42,4,26.400000000000002,2,185,0,1,0,1,0
3187,33,54,3,27.599999999999998,1,0,0,0,0,0,1
3188,55,84,2,0.0,3,0,0,0,0,0,0
3189,64,131,1,45.599999999999994,1,0,0,0,0,0,0
3190,44,85,2,45.599999999999994,3,0,0,0,0,1,0
3191,32,84,4,40.8,1,0,0,0,0,1,0
3192,67,114,4,28.799999999999997,3,0,0,0,0,1,0
3193,40,61,3,6.0,3,0,0,0,0,1,0
3194,57,39,1,26.400000000000002,3,0,0,0,0,1,1
3195,59,21,2,12.0,1,120,0,0,0,1,0
3196,43,111,4,64.80000000000001,3,0,1,0,0,1,0
3197,58,68,2,33.599999999999994,1,113,0,0,0,0,0
3198,50,179,4,43.2,2,0,1,0,0,1,0
3199,52,93,4,49.199999999999996,2,0,1,0,0,0,1
3200,35,85,2,21.6,1,0,0,0,0,0,0
3201,40,180,1,49.199999999999996,1,0,0,0,0,0,0
3202,31,110,2,18.0,3,0,0,0,0,1,0
3203,32,65,1,14.399999999999999,1,268,0,0,0,1,0
3204,55,159,1,46.8,3,0,1,0,0,0,0
3205,43,81,2,38.400000000000006,1,0,0,0,0,1,0
3206,31,132,1,45.599999999999994,1,0,0,0,0,1,0
3207,26,44,1,24.0,2,0,0,0,0,0,0
3208,58,98,1,31.200000000000003,1,0,0,0,0,0,0
3209,51,62,2,18.0,2,0,0,0,0,1,1
3210,45,91,1,56.400000000000006,1,0,0,0,0,1,0
3211,56,29,4,8.399999999999999,2,87,0,0,0,1,0
3212,25,101,4,25.200000000000003,3,0,0,0,0,0,1
3213,38,65,3,8.399999999999999,2,0,0,0,0,1,0
3214,62,58,1,33.599999999999994,2,0,0,0,0,0,1
3215,39,32,2,9.600000000000001,3,0,0,0,0,1,0
3216,56,140,4,6.0,1,292,1,0,0,0,0
3217,50,44,1,3.5999999999999996,1,187,0,0,0,1,1
3218,52,113,1,1.2000000000000002,3,0,0,0,0,0,0
3219,53,38,1,15.600000000000001,2,0,0,0,0,1,0
3220,25,13,4,4.800000000000001,1,0,0,1,0,0,0
3221,44,62,2,30.0,1,0,0,1,0,1,0
3222,42,29,3,24.0,3,0,0,0,0,0,0
3223,42,141,3,48.0,2,0,1,0,0,0,0
3224,63,132,1,52.800000000000004,2,0,1,0,0,1,0
3225,57,23,1,3.5999999999999996,3,0,0,0,0,1,1
3226,56,11,2,3.5999999999999996,1,89,0,0,0,0,0
3227,60,90,4,22.799999999999997,2,0,0,0,0,1,0
3228,62,43,1,22.799999999999997,2,0,0,0,0,1,0
3229,48,59,4,31.200000000000003,1,0,0,0,0,1,1
3230,37,28,2,9.600000000000001,3,0,0,0,0,0,0
3231,55,28,2,8.399999999999999,2,82,0,0,0,1,1
3232,39,78,1,33.599999999999994,3,0,0,0,0,0,0
3233,47,65,1,28.799999999999997,1,0,0,0,0,1,0
3234,34,25,4,12.0,1,0,0,0,0,1,0
3235,48,108,2,45.599999999999994,3,0,0,0,0,0,1
3236,52,43,4,2.4000000000000004,2,0,0,0,0,1,0
3237,53,95,4,12.0,2,0,0,0,0,1,1
3238,49,24,1,3.5999999999999996,1,0,0,0,0,0,0
3239,47,190,2,105.60000000000001,1,0,0,0,0,0,0
3240,48,24,1,10.8,3,0,0,0,0,0,0
3241,38,41,4,20.4,1,0,0,0,0,1,0
3242,48,80,3,13.200000000000001,1,0,0,0,0,0,0
3243,56,63,3,24.0,3,0,0,0,0,1,0
3244,65,79,3,24.0,3,0,0,0,0,0,0
3245,46,105,4,38.400000000000006,1,0,1,0,0,0,0
3246,60,153,3,24.0,3,0,1,0,0,0,1
3247,50,114,1,7.199999999999999,1,0,0,0,0,0,1
3248,41,120,1,62.400000000000006,1,0,0,0,0,1,0
3249,41,104,1,48.0,3,0,0,0,1,1,1
3250,60,20,1,15.600000000000001,1,0,0,0,0,1,0
3251,57,41,1,16.799999999999997,1,0,0,1,0,1,0
3252,48,35,2,15.600000000000001,1,0,0,0,0,0,0
3253,53,174,1,34.8,2,0,1,0,0,1,0
3254,42,164,1,15.600000000000001,3,0,1,1,1,1,1
3255,45,22,1,1.2000000000000002,1,0,0,0,0,0,0
3256,35,132,1,45.599999999999994,1,82,0,0,0,0,1
3257,34,32,4,13.200000000000001,3,0,0,0,0,1,0
3258,67,21,3,1.2000000000000002,3,0,0,0,0,0,1
3259,36,49,2,20.04,2,0,0,0,0,0,1
3260,37,79,4,1.2000000000000002,2,280,0,0,0,1,0
3261,40,30,2,9.600000000000001,3,86,0,0,0,0,0
3262,35,118,2,93.6,1,358,0,0,0,0,0
3263,60,11,4,8.399999999999999,3,0,0,0,0,1,0
3264,59,61,3,24.0,3,0,0,0,0,1,0
3265,35,43,4,14.399999999999999,2,0,0,1,0,1,0
3266,27,141,4,61.199999999999996,3,354,1,0,0,0,0
3267,29,54,4,21.6,3,0,0,0,0,0,0
3268,35,33,2,3.5999999999999996,1,0,0,1,0,1,0
3269,38,84,3,14.399999999999999,3,121,0,0,0,1,1
3270,62,125,1,12.0,3,0,1,0,0,1,0
3271,43,110,1,40.8,1,0,0,0,0,0,1
3272,35,14,4,12.0,1,0,0,0,1,1,1
3273,41,65,2,33.599999999999994,1,0,0,0,0,1,1
3274,65,78,3,24.0,3,0,0,0,1,1,1
3275,61,18,3,3.5999999999999996,3,0,0,0,0,0,0
3276,55,95,2,54.0,3,275,0,0,0,0,0
3277,28,95,2,21.6,2,0,0,0,0,0,0
3278,52,191,1,20.4,1,0,0,0,0,1,0
3279,34,19,1,8.040000000000001,3,83,0,0,0,1,0
3280,49,19,4,7.199999999999999,3,0,0,0,0,1,1
3281,42,39,1,3.5999999999999996,3,0,0,0,0,1,0
3282,49,93,1,28.799999999999997,1,0,0,0,0,1,1
3283,49,115,3,55.199999999999996,3,0,1,0,0,0,0
3284,59,40,4,4.800000000000001,1,0,0,0,0,0,0
3285,43,45,3,7.199999999999999,2,0,0,0,0,0,0
3286,48,133,1,60.0,1,0,0,0,0,0,0
3287,31,85,3,19.200000000000003,1,87,0,0,0,1,1
3288,30,18,2,3.5999999999999996,2,0,0,0,0,1,0
3289,58,54,4,15.600000000000001,2,0,0,0,0,1,0
3290,41,41,2,28.799999999999997,2,105,0,0,0,0,0
3291,38,21,1,8.040000000000001,3,0,0,0,0,1,0
3292,33,152,1,72.0,1,0,0,0,0,1,1
3293,51,53,1,19.200000000000003,2,0,0,0,0,1,0
3294,45,163,3,63.96,2,0,1,0,1,0,1
3295,34,84,4,1.2000000000000002,2,0,0,0,0,1,0
3296,39,59,3,10.8,3,199,0,1,0,1,0
3297,44,33,3,6.0,2,0,0,0,0,0,0
3298,55,81,4,58.800000000000004,1,209,0,0,0,1,0
3299,57,61,1,26.400000000000002,3,0,0,0,0,0,0
3300,43,88,4,13.200000000000001,2,0,0,0,0,1,0
3301,46,170,2,33.599999999999994,1,0,0,0,0,0,0
3302,35,83,4,8.399999999999999,3,315,0,0,0,1,0
3303,25,44,4,7.199999999999999,2,0,0,0,0,0,1
3304,65,83,3,24.0,3,0,0,0,0,1,0
3305,64,21,1,9.600000000000001,2,76,0,0,0,0,1
3306,39,143,1,42.0,1,0,0,0,0,1,1
3307,62,103,2,33.599999999999994,1,0,0,1,1,1,0
3308,46,135,3,49.199999999999996,1,213,1,0,0,1,0
3309,36,162,1,103.19999999999999,1,153,0,1,0,1,0
3310,42,73,4,4.800000000000001,1,0,0,1,0,0,0
3311,35,142,4,9.600000000000001,3,0,1,0,0,0,0
3312,63,25,2,2.4000000000000004,3,0,0,0,0,1,0
3313,45,115,2,39.599999999999994,1,85,0,0,0,1,0
3314,27,88,3,9.600000000000001,1,238,0,0,0,0,0
3315,29,73,3,3.5999999999999996,3,0,0,0,0,0,0
3316,55,94,1,9.600000000000001,3,221,0,0,0,0,0
3317,32,58,1,12.0,1,0,0,0,0,1,0
3318,37,81,3,10.8,2,0,0,0,0,1,1
3319,25,113,4,25.200000000000003,3,0,0,0,0,1,0
3320,41,35,2,16.799999999999997,2,135,0,0,0,0,0
3321,52,65,1,0.0,1,0,0,0,0,1,1
3322,31,170,2,80.4,1,137,0,0,0,1,0
3323,40,62,2,28.799999999999997,2,0,0,0,0,1,1
3324,54,54,2,25.200000000000003,3,97,0,0,0,0,0
3325,48,39,1,14.399999999999999,2,0,0,0,0,0,0
3326,39,28,1,16.799999999999997,3,118,0,0,0,1,1
3327,64,95,2,0.0,3,0,0,0,0,1,1
3328,54,82,3,44.400000000000006,2,0,1,0,0,1,0
3329,39,21,1,7.199999999999999,3,101,0,0,0,0,0
3330,55,50,2,25.200000000000003,3,0,0,0,0,1,0
3331,42,34,3,24.0,3,0,0,0,0,0,1
3332,58,19,4,8.399999999999999,3,0,0,0,0,0,0
3333,45,71,4,22.799999999999997,1,0,0,0,0,1,0
3334,29,113,2,24.0,2,84,0,0,0,1,1
3335,36,9,4,2.4000000000000004,3,0,0,0,0,1,0
3336,55,79,4,58.800000000000004,1,0,0,0,0,0,0
3337,54,72,3,16.799999999999997,3,0,0,0,0,0,1
3338,61,18,1,15.600000000000001,1,0,0,0,0,0,0
3339,36,93,2,26.400000000000002,1,0,0,0,0,1,1
3340,61,62,1,0.0,2,244,0,0,0,1,0
3341,39,23,3,12.0,2,0,0,0,0,1,1
3342,57,40,3,16.799999999999997,3,0,0,0,1,1,1
3343,35,34,4,20.4,1,87,0,0,0,1,1
3344,66,114,1,9.600000000000001,3,0,0,0,0,1,1
3345,49,125,1,28.799999999999997,1,0,0,0,0,0,1
3346,48,41,1,16.799999999999997,3,0,0,0,0,0,1
3347,61,38,2,12.0,3,0,0,0,0,0,0
3348,44,45,4,0.0,2,0,0,0,0,1,1
3349,23,12,4,12.0,1,90,0,0,0,1,0
3350,31,115,2,18.0,3,189,0,0,0,1,0
3351,39,175,2,96.0,1,0,0,0,0,1,0
3352,45,24,1,10.8,3,0,0,0,0,0,0
